B;236109401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006;;
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;718409402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;222249401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;189589401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;338989403;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;733099402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;663109403;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;700689409;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;948989405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;113109409;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;958989402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;911630507;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;138200506;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;448379404;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;929180503;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;322139403;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;780689402;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;779589407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;803689405;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;643789407;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;924099401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;753319409;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
B;768409401;;MULTICONSULT AS, FAKTURAMOTTAK;;;OSLO;0213;;;198;SKØYEN;NOR;;;;;;;;;;;;;;KHL;KHL20.01.2006
